15165235,s0,T1,T16,A complex of the Escherichia coli cell division proteins ,FtsL,", ",FtsB," and FtsQ forms independently of its localization to the septal region. 
Three membrane proteins required for cell division in Escherichia coli, FtsQ, FtsL and FtsB, localize to the cell septum. FtsL and FtsB, which each contain a leucine zipper-like sequence, are dependent on each other for this localization, and each of them is dependent on FtsQ. However, FtsQ is found at the cell division site in the absence of FtsL and FtsB. FtsQ, in turn, requires FtsK for its localization. Here, we show that FtsL, FtsB and FtsQ form a complex in vivo. Strikingly, this complex forms in the absence of FtsK, which is required for the localization of all three proteins to the mid-cell. These findings indicate that the FtsL, FtsB, FtsQ interactions can take place in cells before movement to the mid-cell and that migration to this position might occur only after the formation of the complex. Evidence indicating the regions of the three proteins involved in complex formation is presented. These findings provide the first example of preassembly of a subcomplex of cell division proteins before their localization to the septal region. 
",Complex_formation
15165235,s2,T5,T19,"A complex of the Escherichia coli cell division proteins FtsL, FtsB and FtsQ forms independently of its localization to the septal region. 
Three membrane proteins required for cell division in Escherichia coli, FtsQ, FtsL and FtsB, localize to the cell septum. ",FtsL," and FtsB, which each contain a leucine zipper-like sequence, are dependent on each other for this localization, and each of them is dependent on FtsQ. However, FtsQ is found at the cell division site in the absence of FtsL and ",FtsB,". FtsQ, in turn, requires FtsK for its localization. Here, we show that FtsL, FtsB and FtsQ form a complex in vivo. Strikingly, this complex forms in the absence of FtsK, which is required for the localization of all three proteins to the mid-cell. These findings indicate that the FtsL, FtsB, FtsQ interactions can take place in cells before movement to the mid-cell and that migration to this position might occur only after the formation of the complex. Evidence indicating the regions of the three proteins involved in complex formation is presented. These findings provide the first example of preassembly of a subcomplex of cell division proteins before their localization to the septal region. 
",Not_a_complex
15165235,s2,T5,T6,"A complex of the Escherichia coli cell division proteins FtsL, FtsB and FtsQ forms independently of its localization to the septal region. 
Three membrane proteins required for cell division in Escherichia coli, FtsQ, FtsL and FtsB, localize to the cell septum. ",FtsL," and FtsB, which each contain a leucine zipper-like sequence, are dependent on each other for this localization, and each of them is dependent on ",FtsQ,". However, FtsQ is found at the cell division site in the absence of FtsL and FtsB. FtsQ, in turn, requires FtsK for its localization. Here, we show that FtsL, FtsB and FtsQ form a complex in vivo. Strikingly, this complex forms in the absence of FtsK, which is required for the localization of all three proteins to the mid-cell. These findings indicate that the FtsL, FtsB, FtsQ interactions can take place in cells before movement to the mid-cell and that migration to this position might occur only after the formation of the complex. Evidence indicating the regions of the three proteins involved in complex formation is presented. These findings provide the first example of preassembly of a subcomplex of cell division proteins before their localization to the septal region. 
",Not_a_complex
15165235,s2,T5,T7,"A complex of the Escherichia coli cell division proteins FtsL, FtsB and FtsQ forms independently of its localization to the septal region. 
Three membrane proteins required for cell division in Escherichia coli, FtsQ, FtsL and FtsB, localize to the cell septum. ",FtsL," and FtsB, which each contain a leucine zipper-like sequence, are dependent on each other for this localization, and each of them is dependent on FtsQ. However, ",FtsQ," is found at the cell division site in the absence of FtsL and FtsB. FtsQ, in turn, requires FtsK for its localization. Here, we show that FtsL, FtsB and FtsQ form a complex in vivo. Strikingly, this complex forms in the absence of FtsK, which is required for the localization of all three proteins to the mid-cell. These findings indicate that the FtsL, FtsB, FtsQ interactions can take place in cells before movement to the mid-cell and that migration to this position might occur only after the formation of the complex. Evidence indicating the regions of the three proteins involved in complex formation is presented. These findings provide the first example of preassembly of a subcomplex of cell division proteins before their localization to the septal region. 
",Not_a_complex
15165235,s2,T5,T8,"A complex of the Escherichia coli cell division proteins FtsL, FtsB and FtsQ forms independently of its localization to the septal region. 
Three membrane proteins required for cell division in Escherichia coli, FtsQ, FtsL and FtsB, localize to the cell septum. ",FtsL," and FtsB, which each contain a leucine zipper-like sequence, are dependent on each other for this localization, and each of them is dependent on FtsQ. However, FtsQ is found at the cell division site in the absence of ",FtsL," and FtsB. FtsQ, in turn, requires FtsK for its localization. Here, we show that FtsL, FtsB and FtsQ form a complex in vivo. Strikingly, this complex forms in the absence of FtsK, which is required for the localization of all three proteins to the mid-cell. These findings indicate that the FtsL, FtsB, FtsQ interactions can take place in cells before movement to the mid-cell and that migration to this position might occur only after the formation of the complex. Evidence indicating the regions of the three proteins involved in complex formation is presented. These findings provide the first example of preassembly of a subcomplex of cell division proteins before their localization to the septal region. 
",Not_a_complex
15165235,s2,T5,T9,"A complex of the Escherichia coli cell division proteins FtsL, FtsB and FtsQ forms independently of its localization to the septal region. 
Three membrane proteins required for cell division in Escherichia coli, FtsQ, FtsL and FtsB, localize to the cell septum. ",FtsL," and FtsB, which each contain a leucine zipper-like sequence, are dependent on each other for this localization, and each of them is dependent on FtsQ. However, FtsQ is found at the cell division site in the absence of FtsL and FtsB. ",FtsQ,", in turn, requires FtsK for its localization. Here, we show that FtsL, FtsB and FtsQ form a complex in vivo. Strikingly, this complex forms in the absence of FtsK, which is required for the localization of all three proteins to the mid-cell. These findings indicate that the FtsL, FtsB, FtsQ interactions can take place in cells before movement to the mid-cell and that migration to this position might occur only after the formation of the complex. Evidence indicating the regions of the three proteins involved in complex formation is presented. These findings provide the first example of preassembly of a subcomplex of cell division proteins before their localization to the septal region. 
",Not_a_complex
15165235,s2,T6,T10,"A complex of the Escherichia coli cell division proteins FtsL, FtsB and FtsQ forms independently of its localization to the septal region. 
Three membrane proteins required for cell division in Escherichia coli, FtsQ, FtsL and FtsB, localize to the cell septum. FtsL and FtsB, which each contain a leucine zipper-like sequence, are dependent on each other for this localization, and each of them is dependent on ",FtsQ,". However, FtsQ is found at the cell division site in the absence of FtsL and FtsB. FtsQ, in turn, requires ",FtsK," for its localization. Here, we show that FtsL, FtsB and FtsQ form a complex in vivo. Strikingly, this complex forms in the absence of FtsK, which is required for the localization of all three proteins to the mid-cell. These findings indicate that the FtsL, FtsB, FtsQ interactions can take place in cells before movement to the mid-cell and that migration to this position might occur only after the formation of the complex. Evidence indicating the regions of the three proteins involved in complex formation is presented. These findings provide the first example of preassembly of a subcomplex of cell division proteins before their localization to the septal region. 
",Not_a_complex
15165235,s2,T18,T6,"A complex of the Escherichia coli cell division proteins FtsL, FtsB and FtsQ forms independently of its localization to the septal region. 
Three membrane proteins required for cell division in Escherichia coli, FtsQ, FtsL and FtsB, localize to the cell septum. FtsL and ",FtsB,", which each contain a leucine zipper-like sequence, are dependent on each other for this localization, and each of them is dependent on ",FtsQ,". However, FtsQ is found at the cell division site in the absence of FtsL and FtsB. FtsQ, in turn, requires FtsK for its localization. Here, we show that FtsL, FtsB and FtsQ form a complex in vivo. Strikingly, this complex forms in the absence of FtsK, which is required for the localization of all three proteins to the mid-cell. These findings indicate that the FtsL, FtsB, FtsQ interactions can take place in cells before movement to the mid-cell and that migration to this position might occur only after the formation of the complex. Evidence indicating the regions of the three proteins involved in complex formation is presented. These findings provide the first example of preassembly of a subcomplex of cell division proteins before their localization to the septal region. 
",Not_a_complex
15165235,s2,T6,T19,"A complex of the Escherichia coli cell division proteins FtsL, FtsB and FtsQ forms independently of its localization to the septal region. 
Three membrane proteins required for cell division in Escherichia coli, FtsQ, FtsL and FtsB, localize to the cell septum. FtsL and FtsB, which each contain a leucine zipper-like sequence, are dependent on each other for this localization, and each of them is dependent on ",FtsQ,". However, FtsQ is found at the cell division site in the absence of FtsL and ",FtsB,". FtsQ, in turn, requires FtsK for its localization. Here, we show that FtsL, FtsB and FtsQ form a complex in vivo. Strikingly, this complex forms in the absence of FtsK, which is required for the localization of all three proteins to the mid-cell. These findings indicate that the FtsL, FtsB, FtsQ interactions can take place in cells before movement to the mid-cell and that migration to this position might occur only after the formation of the complex. Evidence indicating the regions of the three proteins involved in complex formation is presented. These findings provide the first example of preassembly of a subcomplex of cell division proteins before their localization to the septal region. 
",Not_a_complex
15165235,s2,T6,T7,"A complex of the Escherichia coli cell division proteins FtsL, FtsB and FtsQ forms independently of its localization to the septal region. 
Three membrane proteins required for cell division in Escherichia coli, FtsQ, FtsL and FtsB, localize to the cell septum. FtsL and FtsB, which each contain a leucine zipper-like sequence, are dependent on each other for this localization, and each of them is dependent on ",FtsQ,". However, ",FtsQ," is found at the cell division site in the absence of FtsL and FtsB. FtsQ, in turn, requires FtsK for its localization. Here, we show that FtsL, FtsB and FtsQ form a complex in vivo. Strikingly, this complex forms in the absence of FtsK, which is required for the localization of all three proteins to the mid-cell. These findings indicate that the FtsL, FtsB, FtsQ interactions can take place in cells before movement to the mid-cell and that migration to this position might occur only after the formation of the complex. Evidence indicating the regions of the three proteins involved in complex formation is presented. These findings provide the first example of preassembly of a subcomplex of cell division proteins before their localization to the septal region. 
",Not_a_complex
15165235,s2,T6,T8,"A complex of the Escherichia coli cell division proteins FtsL, FtsB and FtsQ forms independently of its localization to the septal region. 
Three membrane proteins required for cell division in Escherichia coli, FtsQ, FtsL and FtsB, localize to the cell septum. FtsL and FtsB, which each contain a leucine zipper-like sequence, are dependent on each other for this localization, and each of them is dependent on ",FtsQ,". However, FtsQ is found at the cell division site in the absence of ",FtsL," and FtsB. FtsQ, in turn, requires FtsK for its localization. Here, we show that FtsL, FtsB and FtsQ form a complex in vivo. Strikingly, this complex forms in the absence of FtsK, which is required for the localization of all three proteins to the mid-cell. These findings indicate that the FtsL, FtsB, FtsQ interactions can take place in cells before movement to the mid-cell and that migration to this position might occur only after the formation of the complex. Evidence indicating the regions of the three proteins involved in complex formation is presented. These findings provide the first example of preassembly of a subcomplex of cell division proteins before their localization to the septal region. 
",Not_a_complex
15165235,s2,T6,T9,"A complex of the Escherichia coli cell division proteins FtsL, FtsB and FtsQ forms independently of its localization to the septal region. 
Three membrane proteins required for cell division in Escherichia coli, FtsQ, FtsL and FtsB, localize to the cell septum. FtsL and FtsB, which each contain a leucine zipper-like sequence, are dependent on each other for this localization, and each of them is dependent on ",FtsQ,". However, FtsQ is found at the cell division site in the absence of FtsL and FtsB. ",FtsQ,", in turn, requires FtsK for its localization. Here, we show that FtsL, FtsB and FtsQ form a complex in vivo. Strikingly, this complex forms in the absence of FtsK, which is required for the localization of all three proteins to the mid-cell. These findings indicate that the FtsL, FtsB, FtsQ interactions can take place in cells before movement to the mid-cell and that migration to this position might occur only after the formation of the complex. Evidence indicating the regions of the three proteins involved in complex formation is presented. These findings provide the first example of preassembly of a subcomplex of cell division proteins before their localization to the septal region. 
",Not_a_complex
15165235,s2,T7,T10,"A complex of the Escherichia coli cell division proteins FtsL, FtsB and FtsQ forms independently of its localization to the septal region. 
Three membrane proteins required for cell division in Escherichia coli, FtsQ, FtsL and FtsB, localize to the cell septum. FtsL and FtsB, which each contain a leucine zipper-like sequence, are dependent on each other for this localization, and each of them is dependent on FtsQ. However, ",FtsQ," is found at the cell division site in the absence of FtsL and FtsB. FtsQ, in turn, requires ",FtsK," for its localization. Here, we show that FtsL, FtsB and FtsQ form a complex in vivo. Strikingly, this complex forms in the absence of FtsK, which is required for the localization of all three proteins to the mid-cell. These findings indicate that the FtsL, FtsB, FtsQ interactions can take place in cells before movement to the mid-cell and that migration to this position might occur only after the formation of the complex. Evidence indicating the regions of the three proteins involved in complex formation is presented. These findings provide the first example of preassembly of a subcomplex of cell division proteins before their localization to the septal region. 
",Not_a_complex
15165235,s2,T18,T7,"A complex of the Escherichia coli cell division proteins FtsL, FtsB and FtsQ forms independently of its localization to the septal region. 
Three membrane proteins required for cell division in Escherichia coli, FtsQ, FtsL and FtsB, localize to the cell septum. FtsL and ",FtsB,", which each contain a leucine zipper-like sequence, are dependent on each other for this localization, and each of them is dependent on FtsQ. However, ",FtsQ," is found at the cell division site in the absence of FtsL and FtsB. FtsQ, in turn, requires FtsK for its localization. Here, we show that FtsL, FtsB and FtsQ form a complex in vivo. Strikingly, this complex forms in the absence of FtsK, which is required for the localization of all three proteins to the mid-cell. These findings indicate that the FtsL, FtsB, FtsQ interactions can take place in cells before movement to the mid-cell and that migration to this position might occur only after the formation of the complex. Evidence indicating the regions of the three proteins involved in complex formation is presented. These findings provide the first example of preassembly of a subcomplex of cell division proteins before their localization to the septal region. 
",Not_a_complex
15165235,s2,T7,T19,"A complex of the Escherichia coli cell division proteins FtsL, FtsB and FtsQ forms independently of its localization to the septal region. 
Three membrane proteins required for cell division in Escherichia coli, FtsQ, FtsL and FtsB, localize to the cell septum. FtsL and FtsB, which each contain a leucine zipper-like sequence, are dependent on each other for this localization, and each of them is dependent on FtsQ. However, ",FtsQ, is found at the cell division site in the absence of FtsL and ,FtsB,". FtsQ, in turn, requires FtsK for its localization. Here, we show that FtsL, FtsB and FtsQ form a complex in vivo. Strikingly, this complex forms in the absence of FtsK, which is required for the localization of all three proteins to the mid-cell. These findings indicate that the FtsL, FtsB, FtsQ interactions can take place in cells before movement to the mid-cell and that migration to this position might occur only after the formation of the complex. Evidence indicating the regions of the three proteins involved in complex formation is presented. These findings provide the first example of preassembly of a subcomplex of cell division proteins before their localization to the septal region. 
",Not_a_complex
15165235,s2,T7,T8,"A complex of the Escherichia coli cell division proteins FtsL, FtsB and FtsQ forms independently of its localization to the septal region. 
Three membrane proteins required for cell division in Escherichia coli, FtsQ, FtsL and FtsB, localize to the cell septum. FtsL and FtsB, which each contain a leucine zipper-like sequence, are dependent on each other for this localization, and each of them is dependent on FtsQ. However, ",FtsQ, is found at the cell division site in the absence of ,FtsL," and FtsB. FtsQ, in turn, requires FtsK for its localization. Here, we show that FtsL, FtsB and FtsQ form a complex in vivo. Strikingly, this complex forms in the absence of FtsK, which is required for the localization of all three proteins to the mid-cell. These findings indicate that the FtsL, FtsB, FtsQ interactions can take place in cells before movement to the mid-cell and that migration to this position might occur only after the formation of the complex. Evidence indicating the regions of the three proteins involved in complex formation is presented. These findings provide the first example of preassembly of a subcomplex of cell division proteins before their localization to the septal region. 
",Not_a_complex
15165235,s2,T7,T9,"A complex of the Escherichia coli cell division proteins FtsL, FtsB and FtsQ forms independently of its localization to the septal region. 
Three membrane proteins required for cell division in Escherichia coli, FtsQ, FtsL and FtsB, localize to the cell septum. FtsL and FtsB, which each contain a leucine zipper-like sequence, are dependent on each other for this localization, and each of them is dependent on FtsQ. However, ",FtsQ, is found at the cell division site in the absence of FtsL and FtsB. ,FtsQ,", in turn, requires FtsK for its localization. Here, we show that FtsL, FtsB and FtsQ form a complex in vivo. Strikingly, this complex forms in the absence of FtsK, which is required for the localization of all three proteins to the mid-cell. These findings indicate that the FtsL, FtsB, FtsQ interactions can take place in cells before movement to the mid-cell and that migration to this position might occur only after the formation of the complex. Evidence indicating the regions of the three proteins involved in complex formation is presented. These findings provide the first example of preassembly of a subcomplex of cell division proteins before their localization to the septal region. 
",Not_a_complex
15165235,s2,T8,T10,"A complex of the Escherichia coli cell division proteins FtsL, FtsB and FtsQ forms independently of its localization to the septal region. 
Three membrane proteins required for cell division in Escherichia coli, FtsQ, FtsL and FtsB, localize to the cell septum. FtsL and FtsB, which each contain a leucine zipper-like sequence, are dependent on each other for this localization, and each of them is dependent on FtsQ. However, FtsQ is found at the cell division site in the absence of ",FtsL," and FtsB. FtsQ, in turn, requires ",FtsK," for its localization. Here, we show that FtsL, FtsB and FtsQ form a complex in vivo. Strikingly, this complex forms in the absence of FtsK, which is required for the localization of all three proteins to the mid-cell. These findings indicate that the FtsL, FtsB, FtsQ interactions can take place in cells before movement to the mid-cell and that migration to this position might occur only after the formation of the complex. Evidence indicating the regions of the three proteins involved in complex formation is presented. These findings provide the first example of preassembly of a subcomplex of cell division proteins before their localization to the septal region. 
",Not_a_complex
15165235,s2,T18,T8,"A complex of the Escherichia coli cell division proteins FtsL, FtsB and FtsQ forms independently of its localization to the septal region. 
Three membrane proteins required for cell division in Escherichia coli, FtsQ, FtsL and FtsB, localize to the cell septum. FtsL and ",FtsB,", which each contain a leucine zipper-like sequence, are dependent on each other for this localization, and each of them is dependent on FtsQ. However, FtsQ is found at the cell division site in the absence of ",FtsL," and FtsB. FtsQ, in turn, requires FtsK for its localization. Here, we show that FtsL, FtsB and FtsQ form a complex in vivo. Strikingly, this complex forms in the absence of FtsK, which is required for the localization of all three proteins to the mid-cell. These findings indicate that the FtsL, FtsB, FtsQ interactions can take place in cells before movement to the mid-cell and that migration to this position might occur only after the formation of the complex. Evidence indicating the regions of the three proteins involved in complex formation is presented. These findings provide the first example of preassembly of a subcomplex of cell division proteins before their localization to the septal region. 
",Not_a_complex
15165235,s2,T8,T19,"A complex of the Escherichia coli cell division proteins FtsL, FtsB and FtsQ forms independently of its localization to the septal region. 
Three membrane proteins required for cell division in Escherichia coli, FtsQ, FtsL and FtsB, localize to the cell septum. FtsL and FtsB, which each contain a leucine zipper-like sequence, are dependent on each other for this localization, and each of them is dependent on FtsQ. However, FtsQ is found at the cell division site in the absence of ",FtsL, and ,FtsB,". FtsQ, in turn, requires FtsK for its localization. Here, we show that FtsL, FtsB and FtsQ form a complex in vivo. Strikingly, this complex forms in the absence of FtsK, which is required for the localization of all three proteins to the mid-cell. These findings indicate that the FtsL, FtsB, FtsQ interactions can take place in cells before movement to the mid-cell and that migration to this position might occur only after the formation of the complex. Evidence indicating the regions of the three proteins involved in complex formation is presented. These findings provide the first example of preassembly of a subcomplex of cell division proteins before their localization to the septal region. 
",Not_a_complex
15165235,s2,T8,T9,"A complex of the Escherichia coli cell division proteins FtsL, FtsB and FtsQ forms independently of its localization to the septal region. 
Three membrane proteins required for cell division in Escherichia coli, FtsQ, FtsL and FtsB, localize to the cell septum. FtsL and FtsB, which each contain a leucine zipper-like sequence, are dependent on each other for this localization, and each of them is dependent on FtsQ. However, FtsQ is found at the cell division site in the absence of ",FtsL, and FtsB. ,FtsQ,", in turn, requires FtsK for its localization. Here, we show that FtsL, FtsB and FtsQ form a complex in vivo. Strikingly, this complex forms in the absence of FtsK, which is required for the localization of all three proteins to the mid-cell. These findings indicate that the FtsL, FtsB, FtsQ interactions can take place in cells before movement to the mid-cell and that migration to this position might occur only after the formation of the complex. Evidence indicating the regions of the three proteins involved in complex formation is presented. These findings provide the first example of preassembly of a subcomplex of cell division proteins before their localization to the septal region. 
",Not_a_complex
