12234931,s0,T7,T8,,Disabled-2, exhibits the properties of a cargo-selective endocytic ,clathrin," adaptor. 
Clathrin-coated pits at the cell surface select material for transportation into the cell interior. A major mode of cargo selection at the bud site is via the micro 2 subunit of the AP-2 adaptor complex, which recognizes tyrosine-based internalization signals. Other internalization motifs and signals, including phosphorylation and ubiquitylation, also tag certain proteins for incorporation into a coated vesicle, but the mechanism of selection is unclear. Disabled-2 (Dab2) recognizes the FXNPXY internalization motif in LDL-receptor family members via an N-terminal phosphotyrosine-binding (PTB) domain. Here, we show that in addition to binding AP-2, Dab2 also binds directly to phosphoinositides and to clathrin, assembling triskelia into regular polyhedral coats. The FXNPXY motif and phosphoinositides contact different regions of the PTB domain, but can stably anchor Dab2 to the membrane surface, while the distal AP-2 and clathrin-binding determinants regulate clathrin lattice assembly. We propose that Dab2 is a typical member of a growing family of cargo-specific adaptor proteins, including beta-arrestin, AP180, epsin, HIP1 and numb, which regulate clathrin-coat assembly at the plasma membrane by synchronizing cargo selection and lattice polymerization events. 
",Not_a_complex
12234931,s6,T17,T18,"Disabled-2 exhibits the properties of a cargo-selective endocytic clathrin adaptor. 
Clathrin-coated pits at the cell surface select material for transportation into the cell interior. A major mode of cargo selection at the bud site is via the micro 2 subunit of the AP-2 adaptor complex, which recognizes tyrosine-based internalization signals. Other internalization motifs and signals, including phosphorylation and ubiquitylation, also tag certain proteins for incorporation into a coated vesicle, but the mechanism of selection is unclear. Disabled-2 (Dab2) recognizes the FXNPXY internalization motif in LDL-receptor family members via an N-terminal phosphotyrosine-binding (PTB) domain. Here, we show that in addition to binding AP-2, Dab2 also binds directly to phosphoinositides and to clathrin, assembling triskelia into regular polyhedral coats. The FXNPXY motif and phosphoinositides contact different regions of the PTB domain, but can stably anchor Dab2 to the membrane surface, while the distal ",AP-2, and ,clathrin,"-binding determinants regulate clathrin lattice assembly. We propose that Dab2 is a typical member of a growing family of cargo-specific adaptor proteins, including beta-arrestin, AP180, epsin, HIP1 and numb, which regulate clathrin-coat assembly at the plasma membrane by synchronizing cargo selection and lattice polymerization events. 
",Complex_formation
12234931,s6,T16,T3,"Disabled-2 exhibits the properties of a cargo-selective endocytic clathrin adaptor. 
Clathrin-coated pits at the cell surface select material for transportation into the cell interior. A major mode of cargo selection at the bud site is via the micro 2 subunit of the AP-2 adaptor complex, which recognizes tyrosine-based internalization signals. Other internalization motifs and signals, including phosphorylation and ubiquitylation, also tag certain proteins for incorporation into a coated vesicle, but the mechanism of selection is unclear. Disabled-2 (Dab2) recognizes the FXNPXY internalization motif in LDL-receptor family members via an N-terminal phosphotyrosine-binding (PTB) domain. Here, we show that in addition to binding AP-2, Dab2 also binds directly to phosphoinositides and to clathrin, assembling triskelia into regular polyhedral coats. The FXNPXY motif and ",phosphoinositides," contact different regions of the PTB domain, but can stably anchor ",Dab2," to the membrane surface, while the distal AP-2 and clathrin-binding determinants regulate clathrin lattice assembly. We propose that Dab2 is a typical member of a growing family of cargo-specific adaptor proteins, including beta-arrestin, AP180, epsin, HIP1 and numb, which regulate clathrin-coat assembly at the plasma membrane by synchronizing cargo selection and lattice polymerization events. 
",Complex_formation
12234931,s6,T16,T17,"Disabled-2 exhibits the properties of a cargo-selective endocytic clathrin adaptor. 
Clathrin-coated pits at the cell surface select material for transportation into the cell interior. A major mode of cargo selection at the bud site is via the micro 2 subunit of the AP-2 adaptor complex, which recognizes tyrosine-based internalization signals. Other internalization motifs and signals, including phosphorylation and ubiquitylation, also tag certain proteins for incorporation into a coated vesicle, but the mechanism of selection is unclear. Disabled-2 (Dab2) recognizes the FXNPXY internalization motif in LDL-receptor family members via an N-terminal phosphotyrosine-binding (PTB) domain. Here, we show that in addition to binding AP-2, Dab2 also binds directly to phosphoinositides and to clathrin, assembling triskelia into regular polyhedral coats. The FXNPXY motif and ",phosphoinositides," contact different regions of the PTB domain, but can stably anchor Dab2 to the membrane surface, while the distal ",AP-2," and clathrin-binding determinants regulate clathrin lattice assembly. We propose that Dab2 is a typical member of a growing family of cargo-specific adaptor proteins, including beta-arrestin, AP180, epsin, HIP1 and numb, which regulate clathrin-coat assembly at the plasma membrane by synchronizing cargo selection and lattice polymerization events. 
",Not_a_complex
12234931,s6,T16,T18,"Disabled-2 exhibits the properties of a cargo-selective endocytic clathrin adaptor. 
Clathrin-coated pits at the cell surface select material for transportation into the cell interior. A major mode of cargo selection at the bud site is via the micro 2 subunit of the AP-2 adaptor complex, which recognizes tyrosine-based internalization signals. Other internalization motifs and signals, including phosphorylation and ubiquitylation, also tag certain proteins for incorporation into a coated vesicle, but the mechanism of selection is unclear. Disabled-2 (Dab2) recognizes the FXNPXY internalization motif in LDL-receptor family members via an N-terminal phosphotyrosine-binding (PTB) domain. Here, we show that in addition to binding AP-2, Dab2 also binds directly to phosphoinositides and to clathrin, assembling triskelia into regular polyhedral coats. The FXNPXY motif and ",phosphoinositides," contact different regions of the PTB domain, but can stably anchor Dab2 to the membrane surface, while the distal AP-2 and ",clathrin,"-binding determinants regulate clathrin lattice assembly. We propose that Dab2 is a typical member of a growing family of cargo-specific adaptor proteins, including beta-arrestin, AP180, epsin, HIP1 and numb, which regulate clathrin-coat assembly at the plasma membrane by synchronizing cargo selection and lattice polymerization events. 
",Not_a_complex
12234931,s6,T16,T19,"Disabled-2 exhibits the properties of a cargo-selective endocytic clathrin adaptor. 
Clathrin-coated pits at the cell surface select material for transportation into the cell interior. A major mode of cargo selection at the bud site is via the micro 2 subunit of the AP-2 adaptor complex, which recognizes tyrosine-based internalization signals. Other internalization motifs and signals, including phosphorylation and ubiquitylation, also tag certain proteins for incorporation into a coated vesicle, but the mechanism of selection is unclear. Disabled-2 (Dab2) recognizes the FXNPXY internalization motif in LDL-receptor family members via an N-terminal phosphotyrosine-binding (PTB) domain. Here, we show that in addition to binding AP-2, Dab2 also binds directly to phosphoinositides and to clathrin, assembling triskelia into regular polyhedral coats. The FXNPXY motif and ",phosphoinositides," contact different regions of the PTB domain, but can stably anchor Dab2 to the membrane surface, while the distal AP-2 and clathrin-binding determinants regulate ",clathrin," lattice assembly. We propose that Dab2 is a typical member of a growing family of cargo-specific adaptor proteins, including beta-arrestin, AP180, epsin, HIP1 and numb, which regulate clathrin-coat assembly at the plasma membrane by synchronizing cargo selection and lattice polymerization events. 
",Not_a_complex
12234931,s6,T17,T19,"Disabled-2 exhibits the properties of a cargo-selective endocytic clathrin adaptor. 
Clathrin-coated pits at the cell surface select material for transportation into the cell interior. A major mode of cargo selection at the bud site is via the micro 2 subunit of the AP-2 adaptor complex, which recognizes tyrosine-based internalization signals. Other internalization motifs and signals, including phosphorylation and ubiquitylation, also tag certain proteins for incorporation into a coated vesicle, but the mechanism of selection is unclear. Disabled-2 (Dab2) recognizes the FXNPXY internalization motif in LDL-receptor family members via an N-terminal phosphotyrosine-binding (PTB) domain. Here, we show that in addition to binding AP-2, Dab2 also binds directly to phosphoinositides and to clathrin, assembling triskelia into regular polyhedral coats. The FXNPXY motif and phosphoinositides contact different regions of the PTB domain, but can stably anchor Dab2 to the membrane surface, while the distal ",AP-2, and clathrin-binding determinants regulate ,clathrin," lattice assembly. We propose that Dab2 is a typical member of a growing family of cargo-specific adaptor proteins, including beta-arrestin, AP180, epsin, HIP1 and numb, which regulate clathrin-coat assembly at the plasma membrane by synchronizing cargo selection and lattice polymerization events. 
",Not_a_complex
12234931,s6,T18,T19,"Disabled-2 exhibits the properties of a cargo-selective endocytic clathrin adaptor. 
Clathrin-coated pits at the cell surface select material for transportation into the cell interior. A major mode of cargo selection at the bud site is via the micro 2 subunit of the AP-2 adaptor complex, which recognizes tyrosine-based internalization signals. Other internalization motifs and signals, including phosphorylation and ubiquitylation, also tag certain proteins for incorporation into a coated vesicle, but the mechanism of selection is unclear. Disabled-2 (Dab2) recognizes the FXNPXY internalization motif in LDL-receptor family members via an N-terminal phosphotyrosine-binding (PTB) domain. Here, we show that in addition to binding AP-2, Dab2 also binds directly to phosphoinositides and to clathrin, assembling triskelia into regular polyhedral coats. The FXNPXY motif and phosphoinositides contact different regions of the PTB domain, but can stably anchor Dab2 to the membrane surface, while the distal AP-2 and ",clathrin,-binding determinants regulate ,clathrin," lattice assembly. We propose that Dab2 is a typical member of a growing family of cargo-specific adaptor proteins, including beta-arrestin, AP180, epsin, HIP1 and numb, which regulate clathrin-coat assembly at the plasma membrane by synchronizing cargo selection and lattice polymerization events. 
",Not_a_complex
12234931,s6,T3,T17,"Disabled-2 exhibits the properties of a cargo-selective endocytic clathrin adaptor. 
Clathrin-coated pits at the cell surface select material for transportation into the cell interior. A major mode of cargo selection at the bud site is via the micro 2 subunit of the AP-2 adaptor complex, which recognizes tyrosine-based internalization signals. Other internalization motifs and signals, including phosphorylation and ubiquitylation, also tag certain proteins for incorporation into a coated vesicle, but the mechanism of selection is unclear. Disabled-2 (Dab2) recognizes the FXNPXY internalization motif in LDL-receptor family members via an N-terminal phosphotyrosine-binding (PTB) domain. Here, we show that in addition to binding AP-2, Dab2 also binds directly to phosphoinositides and to clathrin, assembling triskelia into regular polyhedral coats. The FXNPXY motif and phosphoinositides contact different regions of the PTB domain, but can stably anchor ",Dab2," to the membrane surface, while the distal ",AP-2," and clathrin-binding determinants regulate clathrin lattice assembly. We propose that Dab2 is a typical member of a growing family of cargo-specific adaptor proteins, including beta-arrestin, AP180, epsin, HIP1 and numb, which regulate clathrin-coat assembly at the plasma membrane by synchronizing cargo selection and lattice polymerization events. 
",Not_a_complex
12234931,s6,T3,T18,"Disabled-2 exhibits the properties of a cargo-selective endocytic clathrin adaptor. 
Clathrin-coated pits at the cell surface select material for transportation into the cell interior. A major mode of cargo selection at the bud site is via the micro 2 subunit of the AP-2 adaptor complex, which recognizes tyrosine-based internalization signals. Other internalization motifs and signals, including phosphorylation and ubiquitylation, also tag certain proteins for incorporation into a coated vesicle, but the mechanism of selection is unclear. Disabled-2 (Dab2) recognizes the FXNPXY internalization motif in LDL-receptor family members via an N-terminal phosphotyrosine-binding (PTB) domain. Here, we show that in addition to binding AP-2, Dab2 also binds directly to phosphoinositides and to clathrin, assembling triskelia into regular polyhedral coats. The FXNPXY motif and phosphoinositides contact different regions of the PTB domain, but can stably anchor ",Dab2," to the membrane surface, while the distal AP-2 and ",clathrin,"-binding determinants regulate clathrin lattice assembly. We propose that Dab2 is a typical member of a growing family of cargo-specific adaptor proteins, including beta-arrestin, AP180, epsin, HIP1 and numb, which regulate clathrin-coat assembly at the plasma membrane by synchronizing cargo selection and lattice polymerization events. 
",Not_a_complex
12234931,s6,T3,T19,"Disabled-2 exhibits the properties of a cargo-selective endocytic clathrin adaptor. 
Clathrin-coated pits at the cell surface select material for transportation into the cell interior. A major mode of cargo selection at the bud site is via the micro 2 subunit of the AP-2 adaptor complex, which recognizes tyrosine-based internalization signals. Other internalization motifs and signals, including phosphorylation and ubiquitylation, also tag certain proteins for incorporation into a coated vesicle, but the mechanism of selection is unclear. Disabled-2 (Dab2) recognizes the FXNPXY internalization motif in LDL-receptor family members via an N-terminal phosphotyrosine-binding (PTB) domain. Here, we show that in addition to binding AP-2, Dab2 also binds directly to phosphoinositides and to clathrin, assembling triskelia into regular polyhedral coats. The FXNPXY motif and phosphoinositides contact different regions of the PTB domain, but can stably anchor ",Dab2," to the membrane surface, while the distal AP-2 and clathrin-binding determinants regulate ",clathrin," lattice assembly. We propose that Dab2 is a typical member of a growing family of cargo-specific adaptor proteins, including beta-arrestin, AP180, epsin, HIP1 and numb, which regulate clathrin-coat assembly at the plasma membrane by synchronizing cargo selection and lattice polymerization events. 
",Not_a_complex
12234931,s7,T20,T21,"Disabled-2 exhibits the properties of a cargo-selective endocytic clathrin adaptor. 
Clathrin-coated pits at the cell surface select material for transportation into the cell interior. A major mode of cargo selection at the bud site is via the micro 2 subunit of the AP-2 adaptor complex, which recognizes tyrosine-based internalization signals. Other internalization motifs and signals, including phosphorylation and ubiquitylation, also tag certain proteins for incorporation into a coated vesicle, but the mechanism of selection is unclear. Disabled-2 (Dab2) recognizes the FXNPXY internalization motif in LDL-receptor family members via an N-terminal phosphotyrosine-binding (PTB) domain. Here, we show that in addition to binding AP-2, Dab2 also binds directly to phosphoinositides and to clathrin, assembling triskelia into regular polyhedral coats. The FXNPXY motif and phosphoinositides contact different regions of the PTB domain, but can stably anchor Dab2 to the membrane surface, while the distal AP-2 and clathrin-binding determinants regulate clathrin lattice assembly. We propose that Dab2 is a typical member of a growing family of cargo-specific adaptor proteins, including beta-arrestin, AP180, ",epsin,", ",HIP1," and numb, which regulate clathrin-coat assembly at the plasma membrane by synchronizing cargo selection and lattice polymerization events. 
",Not_a_complex
12234931,s7,T20,T22,"Disabled-2 exhibits the properties of a cargo-selective endocytic clathrin adaptor. 
Clathrin-coated pits at the cell surface select material for transportation into the cell interior. A major mode of cargo selection at the bud site is via the micro 2 subunit of the AP-2 adaptor complex, which recognizes tyrosine-based internalization signals. Other internalization motifs and signals, including phosphorylation and ubiquitylation, also tag certain proteins for incorporation into a coated vesicle, but the mechanism of selection is unclear. Disabled-2 (Dab2) recognizes the FXNPXY internalization motif in LDL-receptor family members via an N-terminal phosphotyrosine-binding (PTB) domain. Here, we show that in addition to binding AP-2, Dab2 also binds directly to phosphoinositides and to clathrin, assembling triskelia into regular polyhedral coats. The FXNPXY motif and phosphoinositides contact different regions of the PTB domain, but can stably anchor Dab2 to the membrane surface, while the distal AP-2 and clathrin-binding determinants regulate clathrin lattice assembly. We propose that Dab2 is a typical member of a growing family of cargo-specific adaptor proteins, including beta-arrestin, AP180, ",epsin,", HIP1 and ",numb,", which regulate clathrin-coat assembly at the plasma membrane by synchronizing cargo selection and lattice polymerization events. 
",Not_a_complex
12234931,s7,T20,T23,"Disabled-2 exhibits the properties of a cargo-selective endocytic clathrin adaptor. 
Clathrin-coated pits at the cell surface select material for transportation into the cell interior. A major mode of cargo selection at the bud site is via the micro 2 subunit of the AP-2 adaptor complex, which recognizes tyrosine-based internalization signals. Other internalization motifs and signals, including phosphorylation and ubiquitylation, also tag certain proteins for incorporation into a coated vesicle, but the mechanism of selection is unclear. Disabled-2 (Dab2) recognizes the FXNPXY internalization motif in LDL-receptor family members via an N-terminal phosphotyrosine-binding (PTB) domain. Here, we show that in addition to binding AP-2, Dab2 also binds directly to phosphoinositides and to clathrin, assembling triskelia into regular polyhedral coats. The FXNPXY motif and phosphoinositides contact different regions of the PTB domain, but can stably anchor Dab2 to the membrane surface, while the distal AP-2 and clathrin-binding determinants regulate clathrin lattice assembly. We propose that Dab2 is a typical member of a growing family of cargo-specific adaptor proteins, including beta-arrestin, AP180, ",epsin,", HIP1 and numb, which regulate ",clathrin,"-coat assembly at the plasma membrane by synchronizing cargo selection and lattice polymerization events. 
",Not_a_complex
12234931,s7,T21,T22,"Disabled-2 exhibits the properties of a cargo-selective endocytic clathrin adaptor. 
Clathrin-coated pits at the cell surface select material for transportation into the cell interior. A major mode of cargo selection at the bud site is via the micro 2 subunit of the AP-2 adaptor complex, which recognizes tyrosine-based internalization signals. Other internalization motifs and signals, including phosphorylation and ubiquitylation, also tag certain proteins for incorporation into a coated vesicle, but the mechanism of selection is unclear. Disabled-2 (Dab2) recognizes the FXNPXY internalization motif in LDL-receptor family members via an N-terminal phosphotyrosine-binding (PTB) domain. Here, we show that in addition to binding AP-2, Dab2 also binds directly to phosphoinositides and to clathrin, assembling triskelia into regular polyhedral coats. The FXNPXY motif and phosphoinositides contact different regions of the PTB domain, but can stably anchor Dab2 to the membrane surface, while the distal AP-2 and clathrin-binding determinants regulate clathrin lattice assembly. We propose that Dab2 is a typical member of a growing family of cargo-specific adaptor proteins, including beta-arrestin, AP180, epsin, ",HIP1, and ,numb,", which regulate clathrin-coat assembly at the plasma membrane by synchronizing cargo selection and lattice polymerization events. 
",Not_a_complex
