26744777_36,s4,T14,T13,(B) Quantification of the ubiquitin-AMC cleavage activities for WT and Rpn11 (AxA) ,proteasomes, shown in a. (C) Normalized ,Ubiquitin,-AMC hydrolysis activity of Rpn11-containing complexes in isolation (grey bars) and background-corrected activity of Rpn11 in proteasomes reconstituted with different lid variants (dark grey bars).,Not_a_complex
26744777_36,s4,T13,T19,(B) Quantification of the ubiquitin-AMC cleavage activities for WT and Rpn11 (AxA) proteasomes shown in a. (C) Normalized ,Ubiquitin,-AMC hydrolysis activity of Rpn11-containing complexes in isolation (grey bars) and background-corrected activity of Rpn11 in ,proteasomes, reconstituted with different lid variants (dark grey bars).,Not_a_complex
26744777_36,s4,T14,T19,(B) Quantification of the ubiquitin-AMC cleavage activities for WT and Rpn11 (AxA) ,proteasomes, shown in a. (C) Normalized Ubiquitin-AMC hydrolysis activity of Rpn11-containing complexes in isolation (grey bars) and background-corrected activity of Rpn11 in ,proteasomes, reconstituted with different lid variants (dark grey bars).,Not_a_complex
26744777_36,s4,T8,T10,(B) Quantification of the ubiquitin-AMC cleavage activities for WT and ,Rpn11, (AxA) proteasomes shown in a. (C) Normalized Ubiquitin-AMC hydrolysis activity of Rpn11-containing complexes in isolation (grey bars) and background-corrected activity of ,Rpn11, in proteasomes reconstituted with different lid variants (dark grey bars).,Not_a_complex
26744777_36,s4,T12,T8,(B) Quantification of the ,ubiquitin,-AMC cleavage activities for WT and ,Rpn11, (AxA) proteasomes shown in a. (C) Normalized Ubiquitin-AMC hydrolysis activity of Rpn11-containing complexes in isolation (grey bars) and background-corrected activity of Rpn11 in proteasomes reconstituted with different lid variants (dark grey bars).,Not_a_complex
26744777_36,s4,T8,T13,(B) Quantification of the ubiquitin-AMC cleavage activities for WT and ,Rpn11, (AxA) proteasomes shown in a. (C) Normalized ,Ubiquitin,-AMC hydrolysis activity of Rpn11-containing complexes in isolation (grey bars) and background-corrected activity of Rpn11 in proteasomes reconstituted with different lid variants (dark grey bars).,Not_a_complex
26744777_36,s4,T8,T14,(B) Quantification of the ubiquitin-AMC cleavage activities for WT and ,Rpn11, (AxA) ,proteasomes, shown in a. (C) Normalized Ubiquitin-AMC hydrolysis activity of Rpn11-containing complexes in isolation (grey bars) and background-corrected activity of Rpn11 in proteasomes reconstituted with different lid variants (dark grey bars).,Not_a_complex
26744777_36,s4,T8,T19,(B) Quantification of the ubiquitin-AMC cleavage activities for WT and ,Rpn11, (AxA) proteasomes shown in a. (C) Normalized Ubiquitin-AMC hydrolysis activity of Rpn11-containing complexes in isolation (grey bars) and background-corrected activity of Rpn11 in ,proteasomes, reconstituted with different lid variants (dark grey bars).,Not_a_complex
26744777_36,s4,T8,T9,(B) Quantification of the ubiquitin-AMC cleavage activities for WT and ,Rpn11, (AxA) proteasomes shown in a. (C) Normalized Ubiquitin-AMC hydrolysis activity of ,Rpn11,-containing complexes in isolation (grey bars) and background-corrected activity of Rpn11 in proteasomes reconstituted with different lid variants (dark grey bars).,Not_a_complex
26744777_36,s4,T9,T10,(B) Quantification of the ubiquitin-AMC cleavage activities for WT and Rpn11 (AxA) proteasomes shown in a. (C) Normalized Ubiquitin-AMC hydrolysis activity of ,Rpn11,-containing complexes in isolation (grey bars) and background-corrected activity of ,Rpn11, in proteasomes reconstituted with different lid variants (dark grey bars).,Not_a_complex
26744777_36,s4,T12,T9,(B) Quantification of the ,ubiquitin,-AMC cleavage activities for WT and Rpn11 (AxA) proteasomes shown in a. (C) Normalized Ubiquitin-AMC hydrolysis activity of ,Rpn11,-containing complexes in isolation (grey bars) and background-corrected activity of Rpn11 in proteasomes reconstituted with different lid variants (dark grey bars).,Not_a_complex
26744777_36,s4,T13,T9,(B) Quantification of the ubiquitin-AMC cleavage activities for WT and Rpn11 (AxA) proteasomes shown in a. (C) Normalized ,Ubiquitin,-AMC hydrolysis activity of ,Rpn11,-containing complexes in isolation (grey bars) and background-corrected activity of Rpn11 in proteasomes reconstituted with different lid variants (dark grey bars).,Not_a_complex
26744777_36,s4,T14,T9,(B) Quantification of the ubiquitin-AMC cleavage activities for WT and Rpn11 (AxA) ,proteasomes, shown in a. (C) Normalized Ubiquitin-AMC hydrolysis activity of ,Rpn11,-containing complexes in isolation (grey bars) and background-corrected activity of Rpn11 in proteasomes reconstituted with different lid variants (dark grey bars).,Not_a_complex
26744777_36,s4,T9,T19,(B) Quantification of the ubiquitin-AMC cleavage activities for WT and Rpn11 (AxA) proteasomes shown in a. (C) Normalized Ubiquitin-AMC hydrolysis activity of ,Rpn11,-containing complexes in isolation (grey bars) and background-corrected activity of Rpn11 in ,proteasomes, reconstituted with different lid variants (dark grey bars).,Not_a_complex
